lon,lat,az,bound,slab
179.3660,-38.5380,198.5086,PA/AU,ker
179.4168,-38.4545,200.2353,PA/AU,ker
179.4675,-38.3710,201.9621,PA/AU,ker
179.5182,-38.2875,203.6889,PA/AU,ker
179.5690,-38.2040,205.4156,PA/AU,ker
179.6228,-38.1041,205.1059,PA/AU,ker
179.6767,-38.0041,204.7962,PA/AU,ker
179.7306,-37.9042,204.4865,PA/AU,ker
179.7845,-37.8042,204.1768,PA/AU,ker
179.8383,-37.7043,203.8671,PA/AU,ker
179.8922,-37.6043,203.5573,PA/AU,ker
179.9461,-37.5044,203.2476,PA/AU,ker
180.0000,-37.4045,202.9379,PA/AU,ker
-179.9398,-37.3190,204.5046,PA/AU,ker
-179.8795,-37.2334,206.0713,PA/AU,ker
-179.8193,-37.1479,207.6379,PA/AU,ker
-179.7590,-37.0623,209.2046,PA/AU,ker
-179.6885,-36.9601,209.1520,PA/AU,ker
-179.6180,-36.8579,209.0994,PA/AU,ker
-179.5476,-36.7557,209.0468,PA/AU,ker
-179.4771,-36.6535,208.9941,PA/AU,ker
-179.4067,-36.5513,208.9415,PA/AU,ker
-179.3362,-36.4491,208.8889,PA/AU,ker
-179.2657,-36.3469,208.8363,PA/AU,ker
-179.1953,-36.2447,208.7837,PA/AU,ker
-179.1329,-36.0939,206.1977,PA/AU,ker
-179.0705,-35.9430,203.6116,PA/AU,ker
-179.0081,-35.7921,201.0256,PA/AU,ker
-178.9457,-35.6413,198.4396,PA/AU,ker
-178.9025,-35.5170,197.7647,PA/AU,ker
-178.8594,-35.3927,197.0899,PA/AU,ker
-178.8163,-35.2683,196.4151,PA/AU,ker
-178.7732,-35.1440,195.7403,PA/AU,ker
-178.7147,-35.0345,197.7070,PA/AU,ker
-178.6561,-34.9250,199.6737,PA/AU,ker
-178.5976,-34.8155,201.6404,PA/AU,ker
-178.5390,-34.7060,203.6070,PA/AU,ker
-178.4760,-34.5955,204.3571,PA/AU,ker
-178.4130,-34.4850,205.1073,PA/AU,ker
-178.3535,-34.3630,203.5005,PA/AU,ker
-178.2940,-34.2410,201.8937,PA/AU,ker
-178.2631,-34.1456,200.1741,PA/AU,ker
-178.2321,-34.0502,198.4545,PA/AU,ker
-178.2011,-33.9548,196.7349,PA/AU,ker
-178.1702,-33.8594,195.0153,PA/AU,ker
-178.0756,-33.7192,202.1311,PA/AU,ker
-177.9810,-33.5790,209.2470,PA/AU,ker
-177.9382,-33.4820,206.9746,PA/AU,ker
-177.8955,-33.3850,204.7022,PA/AU,ker
-177.8528,-33.2880,202.4298,PA/AU,ker
-177.8100,-33.1910,200.1573,PA/AU,ker
-177.7740,-33.0673,198.5380,PA/AU,ker
-177.7380,-32.9435,196.9187,PA/AU,ker
-177.7020,-32.8197,195.2994,PA/AU,ker
-177.6660,-32.6960,193.6800,PA/AU,ker
-177.6313,-32.6085,194.8724,PA/AU,ker
-177.5967,-32.5211,196.0648,PA/AU,ker
-177.5620,-32.4337,197.2571,PA/AU,ker
-177.5274,-32.3463,198.4495,PA/AU,ker
-177.4737,-32.1797,196.8376,PA/AU,ker
-177.4200,-32.0132,195.2257,PA/AU,ker
-177.3605,-31.9031,199.9204,PA/AU,ker
-177.3010,-31.7930,204.6152,PA/AU,ker
-177.2527,-31.7077,204.8814,PA/AU,ker
-177.2045,-31.6225,205.1477,PA/AU,ker
-177.1562,-31.5373,205.4139,PA/AU,ker
-177.1080,-31.4520,205.6802,PA/AU,ker
-177.0607,-31.3483,204.5664,PA/AU,ker
-177.0135,-31.2445,203.4526,PA/AU,ker
-176.9663,-31.1407,202.3388,PA/AU,ker
-176.9190,-31.0370,201.2250,PA/AU,ker
-176.8736,-30.9525,202.0992,PA/AU,ker
-176.8281,-30.8680,202.9735,PA/AU,ker
-176.7827,-30.7835,203.8477,PA/AU,ker
-176.7373,-30.6990,204.7219,PA/AU,ker
-176.6958,-30.5831,202.8204,PA/AU,ker
-176.6542,-30.4672,200.9189,PA/AU,ker
-176.6127,-30.3513,199.0174,PA/AU,ker
-176.5712,-30.2354,197.1159,PA/AU,ker
-176.5217,-30.1471,199.2900,PA/AU,ker
-176.4723,-30.0587,201.4640,PA/AU,ker
-176.4228,-29.9704,203.6381,PA/AU,ker
-176.3733,-29.8820,205.8122,PA/AU,ker
-176.3282,-29.7799,204.5965,PA/AU,ker
-176.2832,-29.6779,203.3809,PA/AU,ker
-176.2381,-29.5759,202.1653,PA/AU,ker
-176.1931,-29.4738,200.9496,PA/AU,ker
-176.1643,-29.3716,199.1532,PA/AU,ker
-176.1355,-29.2694,197.3568,PA/AU,ker
-176.1068,-29.1672,195.5603,PA/AU,ker
-176.0780,-29.0650,193.7639,PA/AU,ker
-176.0573,-28.9730,193.1111,PA/AU,ker
-176.0365,-28.8810,192.4583,PA/AU,ker
-176.0157,-28.7890,191.8055,PA/AU,ker
-175.9950,-28.6970,191.1527,PA/AU,ker
-175.9675,-28.5887,191.5049,PA/AU,ker
-175.9400,-28.4805,191.8571,PA/AU,ker
-175.9125,-28.3723,192.2092,PA/AU,ker
-175.8850,-28.2640,192.5614,PA/AU,ker
-175.8600,-28.1440,192.0201,PA/AU,ker
-175.8350,-28.0240,191.4788,PA/AU,ker
-175.8100,-27.9040,190.9375,PA/AU,ker
-175.7850,-27.7840,190.3962,PA/AU,ker
-175.7498,-27.6704,191.6236,PA/AU,ker
-175.7147,-27.5568,192.8510,PA/AU,ker
-175.6796,-27.4432,194.0784,PA/AU,ker
-175.6444,-27.3296,195.3057,PA/AU,ker
-175.6101,-27.2239,195.4940,PA/AU,ker
-175.5759,-27.1182,195.6823,PA/AU,ker
-175.5417,-27.0126,195.8706,PA/AU,ker
-175.5074,-26.9069,196.0589,PA/AU,ker
-175.4863,-26.7895,194.3200,PA/AU,ker
-175.4652,-26.6720,192.5811,PA/AU,ker
-175.4441,-26.5545,190.8422,PA/AU,ker
-175.4230,-26.4370,189.1032,PA/AU,ker
-175.4210,-26.3340,187.0768,PA/AU,ker
-175.4190,-26.2310,185.0503,PA/AU,ker
-175.4170,-26.1280,183.0239,PA/AU,ker
-175.4150,-26.0250,180.9975,PA/AU,ker
-175.3985,-25.8770,183.3583,PA/AU,ker
-175.3820,-25.7290,185.7191,PA/AU,ker
-175.3395,-25.5775,189.9509,PA/AU,ker
-175.2970,-25.4260,194.1827,PA/AU,ker
-175.2790,-25.2840,190.3564,PA/AU,ker
-175.2610,-25.1420,186.5300,PA/AU,ker
-175.2450,-24.9890,185.9688,PA/AU,ker
-175.2290,-24.8360,185.4075,PA/AU,ker
-175.2240,-24.7450,184.7694,PA/AU,ker
-175.2190,-24.6540,184.1313,PA/AU,ker
-175.2140,-24.5630,183.4932,PA/AU,ker
-175.2090,-24.4720,182.8552,PA/AU,ker
-175.1823,-24.3715,185.5455,PA/AU,ker
-175.1555,-24.2710,188.2357,PA/AU,ker
-175.1287,-24.1705,190.9260,PA/AU,ker
-175.1020,-24.0700,193.6162,PA/AU,ker
-175.0435,-23.9100,196.0376,PA/AU,ker
-174.9850,-23.7500,198.4591,PA/AU,ker
-174.9135,-23.6315,203.6822,PA/AU,ker
-174.8420,-23.5130,208.9052,PA/AU,ker
-174.7525,-23.3670,209.1189,PA/AU,ker
-174.6630,-23.2210,209.3327,PA/AU,ker
-174.5760,-23.0635,208.1196,PA/AU,ker
-174.4890,-22.9060,206.9064,PA/AU,ker
-174.4060,-22.7615,207.3914,PA/AU,ker
-174.3230,-22.6170,207.8765,PA/AU,ker
-174.2770,-22.5352,207.7673,PA/AU,ker
-174.2310,-22.4535,207.6581,PA/AU,ker
-174.1850,-22.3717,207.5489,PA/AU,ker
-174.1390,-22.2900,207.4397,PA/AU,ker
-174.0923,-22.1962,206.7708,PA/AU,ker
-174.0455,-22.1025,206.1019,PA/AU,ker
-173.9988,-22.0087,205.4330,PA/AU,ker
-173.9520,-21.9150,204.7642,PA/AU,ker
-173.9185,-21.8178,203.0034,PA/AU,ker
-173.8850,-21.7205,201.2426,PA/AU,ker
-173.8515,-21.6232,199.4818,PA/AU,ker
-173.8180,-21.5260,197.7210,PA/AU,ker
-173.7605,-21.3870,199.3821,PA/AU,ker
-173.7030,-21.2480,201.0433,PA/AU,ker
-173.6650,-21.1593,201.2206,PA/AU,ker
-173.6270,-21.0705,201.3979,PA/AU,ker
-173.5890,-20.9817,201.5752,PA/AU,ker
-173.5510,-20.8930,201.7525,PA/AU,ker
-173.4770,-20.7395,202.9968,PA/AU,ker
-173.4030,-20.5860,204.2412,PA/AU,ker
-173.3567,-20.4905,204.2765,PA/AU,ker
-173.3105,-20.3950,204.3118,PA/AU,ker
-173.2643,-20.2995,204.3471,PA/AU,ker
-173.2180,-20.2040,204.3825,PA/AU,ker
-173.1767,-20.0977,203.2910,PA/AU,ker
-173.1355,-19.9915,202.1996,PA/AU,ker
-173.0942,-19.8852,201.1082,PA/AU,ker
-173.0530,-19.7790,200.0168,PA/AU,ker
-173.0115,-19.6200,196.9070,PA/AU,ker
-172.9700,-19.4610,193.7973,PA/AU,ker
-172.9460,-19.3635,193.6147,PA/AU,ker
-172.9220,-19.2660,193.4321,PA/AU,ker
-172.8980,-19.1685,193.2494,PA/AU,ker
-172.8740,-19.0710,193.0668,PA/AU,ker
-172.8300,-18.9240,194.4306,PA/AU,ker
-172.7860,-18.7770,195.7944,PA/AU,ker
-172.7420,-18.6300,195.8075,PA/AU,ker
-172.6980,-18.4830,195.8207,PA/AU,ker
-172.6445,-18.3175,196.4317,PA/AU,ker
-172.5910,-18.1520,197.0428,PA/AU,ker
-172.5655,-18.0435,194.8170,PA/AU,ker
-172.5400,-17.9350,192.5911,PA/AU,ker
-172.4925,-17.8060,195.9468,PA/AU,ker
-172.4450,-17.6770,199.3025,PA/AU,ker
-172.4273,-17.5755,196.8423,PA/AU,ker
-172.4095,-17.4740,194.3820,PA/AU,ker
-172.3918,-17.3725,191.9217,PA/AU,ker
-172.3740,-17.2710,189.4614,PA/AU,ker
-172.3545,-17.1170,188.1766,PA/AU,ker
-172.3350,-16.9630,186.8919,PA/AU,ker
-172.3230,-16.8395,186.1010,PA/AU,ker
-172.3110,-16.7160,185.3102,PA/AU,ker
-172.3100,-16.6200,184.1255,PA/AU,ker
-172.3090,-16.5240,182.9408,PA/AU,ker
-172.3080,-16.4280,181.7561,PA/AU,ker
-172.3070,-16.3320,180.5713,PA/AU,ker
-172.3035,-16.1865,180.9472,PA/AU,ker
-172.3000,-16.0410,181.3231,PA/AU,ker
-172.3155,-15.8865,177.9087,PA/AU,ker
-172.3310,-15.7320,174.4944,PA/AU,ker
-172.3550,-15.5610,172.3057,PA/AU,ker
-172.3915,-15.4670,165.8992,PA/AU,ker
-172.4280,-15.3730,159.4926,PA/AU,ker
-172.5150,-15.2620,151.2097,PA/AU,ker
-172.6020,-15.1510,142.9267,PA/AU,ker
-172.6880,-15.0920,134.1727,PA/AU,ker
-172.7740,-15.0330,125.4187,PA/AU,ker
-172.8565,-14.9500,122.5564,PA/AU,ker
-172.9390,-14.8670,119.6941,PA/AU,ker
-173.0345,-14.8260,116.8318,PA/AU,ker
-173.1300,-14.7850,113.9695,PA/AU,ker
-173.2730,-14.6970,122.4898,PA/AU,ker
-173.4070,-14.5840,122.4898,PA/AU,ker
166.9696,-45.2319,56.2374,AU/PA,puy
166.8092,-45.3077,56.2374,AU/PA,puy
166.6488,-45.3834,56.2374,AU/PA,puy
166.5198,-45.4889,48.4658,AU/PA,puy
166.3908,-45.5944,40.6942,AU/PA,puy
166.2979,-45.6652,41.6373,AU/PA,puy
166.2050,-45.7360,42.5803,AU/PA,puy
166.1120,-45.8115,41.6482,AU/PA,puy
166.0190,-45.8870,40.7161,AU/PA,puy
165.9200,-45.9580,44.1621,AU/PA,puy
165.7330,-46.0650,50.5829,AU/PA,puy
165.5800,-46.1275,55.0888,AU/PA,puy
165.4270,-46.1900,59.5947,AU/PA,puy
165.2975,-46.2975,49.7298,AU/PA,puy
165.1680,-46.4050,39.8649,AU/PA,puy
165.0945,-46.5030,33.6114,AU/PA,puy
165.0210,-46.6010,27.3580,AU/PA,puy
164.9820,-46.6920,21.8843,AU/PA,puy
164.9430,-46.7830,16.4106,AU/PA,puy
164.9330,-46.8970,9.9231,AU/PA,puy
164.9230,-47.0110,3.4356,AU/PA,puy
164.8380,-47.1480,22.9376,AU/PA,puy
164.7390,-47.2560,31.9502,AU/PA,puy
164.7190,-47.3500,20.0832,AU/PA,puy
164.6990,-47.4440,8.2162,AU/PA,puy
164.6510,-47.5210,22.8646,AU/PA,puy
164.5280,-47.6580,31.2411,AU/PA,puy
164.4800,-47.7590,17.7536,AU/PA,puy
164.4830,-47.9200,20.0221,AU/PA,puy
164.3980,-48.0590,22.2907,AU/PA,puy
164.3890,-48.2020,29.4124,AU/PA,puy
164.3090,-48.2740,3.9014,AU/PA,puy
164.2870,-48.4290,5.3974,AU/PA,puy
164.2150,-48.5920,16.3396,AU/PA,puy
164.1300,-48.7420,20.5480,AU/PA,puy
164.0470,-48.8295,26.2966,AU/PA,puy
163.9640,-48.9170,32.0452,AU/PA,puy
163.9160,-49.0165,24.8197,AU/PA,puy
163.8680,-49.1160,17.5942,AU/PA,puy
163.8040,-49.2190,19.8657,AU/PA,puy
163.7400,-49.3220,22.1372,AU/PA,puy
163.6425,-49.4475,24.5050,AU/PA,puy
163.5450,-49.5730,26.8727,AU/PA,puy
163.4965,-49.6670,22.6880,AU/PA,puy
163.4480,-49.7610,18.5034,AU/PA,puy
163.4120,-49.8470,15.1308,AU/PA,puy
163.2960,-49.9850,28.4686,AU/PA,puy
163.2350,-50.0790,28.4686,AU/PA,puy
-106.8900,21.7990,342.6086,RI/NA,cam
-106.8620,21.7160,342.6086,RI/NA,cam
-106.8080,21.6400,326.5739,RI/NA,cam
-106.7570,21.4830,343.2008,RI/NA,cam
-106.6905,21.3970,333.7360,RI/NA,cam
-106.6240,21.3110,324.2711,RI/NA,cam
-106.5510,21.2360,317.8060,RI/NA,cam
-106.5250,21.1840,313.4810,RI/NA,cam
-106.4420,21.1210,341.7821,RI/NA,cam
-106.4115,20.9805,345.1671,RI/NA,cam
-106.3810,20.8400,348.5520,RI/NA,cam
-106.3840,20.7390,355.0716,RI/NA,cam
-106.3870,20.6380,1.5913,RI/NA,cam
-106.3860,20.5330,0.5404,RI/NA,cam
-106.3850,20.4280,359.4896,RI/NA,cam
-106.3685,20.3155,355.8313,RI/NA,cam
-106.3520,20.2030,352.1731,RI/NA,cam
-106.3115,20.0595,348.6700,RI/NA,cam
-106.2710,19.9160,345.1669,RI/NA,cam
-106.1960,19.7800,338.8829,RI/NA,cam
-106.1210,19.6440,332.5989,RI/NA,cam
-106.0350,19.5230,329.4047,RI/NA,cam
-105.9490,19.4020,326.2104,RI/NA,cam
-105.8440,19.2830,323.2280,RI/NA,cam
-105.7390,19.1640,320.2456,RI/NA,cam
-105.6425,19.0725,317.6850,RI/NA,cam
-105.5460,18.9810,315.1244,RI/NA,cam
-105.3965,18.8715,311.4574,RI/NA,cam
-105.2470,18.7620,307.7905,RI/NA,cam
-105.2470,18.7448,306.8728,RI/NA,cam
-105.1450,18.6748,306.4139,RI/NA,cam
-105.0430,18.6048,305.9551,RI/NA,cam
-104.9635,18.5413,307.0053,RI/NA,cam
-104.8840,18.4778,308.0554,RI/NA,cam
-104.8045,18.4143,309.1055,RI/NA,cam
-104.7250,18.3508,310.1557,RI/NA,cam
-104.5655,18.2713,303.9515,RI/NA,cam
-104.4060,18.1918,297.7472,RI/NA,cam
-104.2985,18.1563,297.7472,RI/NA,cam
-104.1910,18.1208,297.7472,RI/NA,cam
-104.0913,18.0663,297.9363,RI/NA,cam
-103.9915,18.0118,298.1254,RI/NA,cam
-103.8918,17.9573,298.3145,RI/NA,cam
-103.7920,17.9028,298.5036,RI/NA,cam
-103.6440,17.8265,298.5036,RI/NA,cam
-103.4960,17.7503,298.5036,RI/NA,cam
-103.3480,17.6740,298.5036,RI/NA,cam
-103.2000,17.5977,298.5036,RI/NA,cam
-103.1040,17.5558,298.0265,RI/NA,cam
-103.0080,17.5140,297.5493,RI/NA,cam
-102.9120,17.4721,297.0721,RI/NA,cam
-102.8160,17.4302,296.5949,RI/NA,cam
-102.7200,17.3883,296.1177,RI/NA,cam
-102.6240,17.3464,295.6405,RI/NA,cam
-102.5280,17.3045,295.1633,RI/NA,cam
-102.4320,17.2627,294.6862,RI/NA,cam
-102.3409,17.2309,294.1180,RI/NA,cam
-102.2498,17.1992,293.5499,RI/NA,cam
-102.1586,17.1675,292.9818,RI/NA,cam
-102.0675,17.1357,292.4137,RI/NA,cam
-101.9763,17.1039,291.8456,RI/NA,cam
-101.8852,17.0722,291.2775,RI/NA,cam
-101.7941,17.0404,290.7094,RI/NA,cam
-101.7030,17.0087,290.1413,RI/NA,cam
-101.5985,16.9599,290.8867,RI/NA,cam
-101.4940,16.9112,291.6320,RI/NA,cam
-101.3895,16.8625,292.3773,RI/NA,cam
-101.2850,16.8137,293.1227,RI/NA,cam
-101.1805,16.7649,293.8681,RI/NA,cam
-101.0760,16.7161,294.6135,RI/NA,cam
-100.9715,16.6673,295.3588,RI/NA,cam
-100.8670,16.6186,296.1042,RI/NA,cam
-100.7343,16.5701,294.8127,RI/NA,cam
-100.6015,16.5216,293.5212,RI/NA,cam
-100.4688,16.4731,292.2296,RI/NA,cam
-100.3360,16.4246,290.9381,RI/NA,cam
-100.2035,16.3886,289.6749,RI/NA,cam
-100.0710,16.3526,288.4117,RI/NA,cam
-99.9385,16.3166,287.1486,RI/NA,cam
-99.8060,16.2806,285.8854,RI/NA,cam
-99.7133,16.2396,288.1069,RI/NA,cam
-99.6205,16.1986,290.3283,RI/NA,cam
-99.5277,16.1576,292.5497,RI/NA,cam
-99.4350,16.1166,294.7711,RI/NA,cam
-99.3332,16.0628,295.7909,RI/NA,cam
-99.2315,16.0091,296.8107,RI/NA,cam
-99.1298,15.9553,297.8304,RI/NA,cam
-99.0280,15.9016,298.8502,RI/NA,cam
-98.9180,15.8646,296.4706,RI/NA,cam
-98.8080,15.8276,294.0910,RI/NA,cam
-98.6980,15.7906,291.7115,RI/NA,cam
-98.5880,15.7536,289.3319,RI/NA,cam
-98.4825,15.7209,288.9814,RI/NA,cam
-98.3770,15.6881,288.6309,RI/NA,cam
-98.2715,15.6554,288.2803,RI/NA,cam
-98.1660,15.6226,287.9298,RI/NA,cam
-98.0472,15.5896,287.4863,RI/NA,cam
-97.9285,15.5566,287.0428,RI/NA,cam
-97.8098,15.5236,286.5993,RI/NA,cam
-97.6910,15.4905,286.1558,RI/NA,cam
-97.5725,15.4530,286.6763,RI/NA,cam
-97.4540,15.4155,287.1968,RI/NA,cam
-97.3355,15.3780,287.7173,RI/NA,cam
-97.2170,15.3405,288.2377,RI/NA,cam
-97.0936,15.3336,284.5266,RI/NA,cam
-96.9703,15.3267,280.8155,RI/NA,cam
-96.8469,15.3198,277.1044,RI/NA,cam
-96.7236,15.3129,273.3933,RI/NA,cam
-96.5976,15.3074,273.2047,RI/NA,cam
-96.4716,15.3020,273.0160,RI/NA,cam
-96.3456,15.2965,272.8274,RI/NA,cam
-96.2195,15.2910,272.6387,RI/NA,cam
-96.1160,15.2768,274.0158,RI/NA,cam
-96.0125,15.2626,275.3929,RI/NA,cam
-95.9090,15.2484,276.7700,RI/NA,cam
-95.8054,15.2342,278.1471,RI/NA,cam
-95.7206,15.1937,282.6887,RI/NA,cam
-95.6357,15.1533,287.2302,RI/NA,cam
-95.5508,15.1129,291.7717,RI/NA,cam
-95.4660,15.0725,296.3133,RI/NA,cam
-95.3787,15.0218,297.5097,RI/NA,cam
-95.2915,14.9710,298.7060,RI/NA,cam
-95.2043,14.9202,299.9024,RI/NA,cam
-95.1170,14.8695,301.0987,RI/NA,cam
-94.9950,14.7760,304.7665,RI/NA,cam
-94.8730,14.6825,308.4344,RI/NA,cam
-94.7903,14.6273,307.4868,RI/NA,cam
-94.7075,14.5720,306.5392,RI/NA,cam
-94.6248,14.5167,305.5916,RI/NA,cam
-94.5420,14.4615,304.6440,RI/NA,cam
-94.4203,14.3972,303.1426,RI/NA,cam
-94.2985,14.3330,301.6411,RI/NA,cam
-94.1767,14.2687,300.1396,RI/NA,cam
-94.0550,14.2044,298.6381,RI/NA,cam
-93.9571,14.1496,298.9849,RI/NA,cam
-93.8591,14.0948,299.3317,RI/NA,cam
-93.7612,14.0400,299.6785,RI/NA,cam
-93.6632,13.9852,300.0254,RI/NA,cam
-93.5755,13.9380,299.7848,RI/NA,cam
-93.4877,13.8907,299.5441,RI/NA,cam
-93.3999,13.8435,299.3034,RI/NA,cam
-93.3121,13.7962,299.0628,RI/NA,cam
-93.2232,13.7555,298.1166,RI/NA,cam
-93.1343,13.7148,297.1704,RI/NA,cam
-93.0454,13.6741,296.2242,RI/NA,cam
-92.9566,13.6334,295.2781,RI/NA,cam
-92.8036,13.5431,298.2812,RI/NA,cam
-92.6506,13.4528,301.2844,RI/NA,cam
-92.5640,13.4077,300.5196,RI/NA,cam
-92.4773,13.3625,299.7548,RI/NA,cam
-92.3906,13.3174,298.9900,RI/NA,cam
-92.3040,13.2722,298.2252,RI/NA,cam
-92.2050,13.2192,298.5059,RI/NA,cam
-92.1060,13.1663,298.7867,RI/NA,cam
-91.9597,13.1045,296.1288,RI/NA,cam
-91.8135,13.0428,293.4710,RI/NA,cam
-91.6988,12.9854,294.4062,RI/NA,cam
-91.5840,12.9280,295.3415,RI/NA,cam
-91.4692,12.8707,296.2768,RI/NA,cam
-91.3544,12.8133,297.2121,RI/NA,cam
-91.2419,12.7569,297.2140,RI/NA,cam
-91.1294,12.7006,297.2158,RI/NA,cam
-91.0169,12.6442,297.2176,RI/NA,cam
-90.9044,12.5879,297.2194,RI/NA,cam
-90.8980,12.5663,291.1406,RI/NA,cam
-90.7623,12.5308,289.6209,RI/NA,cam
-90.6266,12.4953,288.1012,RI/NA,cam
-90.4909,12.4598,286.5815,RI/NA,cam
-90.3553,12.4243,285.0618,RI/NA,cam
-90.1854,12.3602,286.5982,RI/NA,cam
-90.0155,12.2960,288.1346,RI/NA,cam
-89.8456,12.2318,289.6710,RI/NA,cam
-89.6757,12.1676,291.2075,RI/NA,cam
-89.5891,12.1338,291.2824,RI/NA,cam
-89.5024,12.1000,291.3573,RI/NA,cam
-89.4158,12.0663,291.4323,RI/NA,cam
-89.3291,12.0325,291.5072,RI/NA,cam
-89.2425,11.9987,291.5822,RI/NA,cam
-89.1559,11.9649,291.6571,RI/NA,cam
-89.0693,11.9311,291.7321,RI/NA,cam
-88.9826,11.8974,291.8070,RI/NA,cam
-88.8239,11.8298,292.2536,RI/NA,cam
-88.6653,11.7621,292.7003,RI/NA,cam
-88.5067,11.6945,293.1470,RI/NA,cam
-88.3480,11.6269,293.5936,RI/NA,cam
-88.2357,11.5627,295.2667,RI/NA,cam
-88.1235,11.4986,296.9398,RI/NA,cam
-88.0113,11.4345,298.6129,RI/NA,cam
-87.8990,11.3704,300.2861,RI/NA,cam
-87.7998,11.2957,302.0935,RI/NA,cam
-87.7005,11.2210,303.9010,RI/NA,cam
-87.6012,11.1463,305.7085,RI/NA,cam
-87.5019,11.0717,307.5160,RI/NA,cam
-87.4372,11.0027,308.7458,RI/NA,cam
-87.3725,10.9338,309.9756,RI/NA,cam
-87.3077,10.8649,311.2054,RI/NA,cam
-87.2430,10.7960,312.4352,RI/NA,cam
-87.1782,10.7270,313.6650,RI/NA,cam
-87.1135,10.6581,314.8948,RI/NA,cam
-87.0487,10.5892,316.1245,RI/NA,cam
-86.9840,10.5203,317.3543,RI/NA,cam
-86.9022,10.4423,316.5553,RI/NA,cam
-86.8205,10.3643,315.7563,RI/NA,cam
-86.7387,10.2863,314.9574,RI/NA,cam
-86.6570,10.2083,314.1584,RI/NA,cam
-86.5530,10.0732,318.5106,RI/NA,cam
-86.4490,9.9380,322.8629,RI/NA,cam
-86.3265,9.8110,319.6696,RI/NA,cam
-86.2040,9.6840,316.4763,RI/NA,cam
-86.1305,9.6187,315.3620,RI/NA,cam
-86.0570,9.5535,314.2477,RI/NA,cam
-85.9835,9.4883,313.1335,RI/NA,cam
-85.9100,9.4230,312.0192,RI/NA,cam
-85.8355,9.3680,310.7205,RI/NA,cam
-85.7610,9.3130,309.4218,RI/NA,cam
-85.6865,9.2580,308.1231,RI/NA,cam
-85.6120,9.2030,306.8244,RI/NA,cam
-85.4965,9.1460,301.7006,RI/NA,cam
-85.3810,9.0890,296.5768,RI/NA,cam
-85.2968,9.0510,296.0755,RI/NA,cam
-85.2125,9.0130,295.5742,RI/NA,cam
-85.1283,8.9750,295.0729,RI/NA,cam
-85.0440,8.9370,294.5715,RI/NA,cam
-84.9545,8.8957,294.6872,RI/NA,cam
-84.8650,8.8545,294.8029,RI/NA,cam
-84.7755,8.8133,294.9185,RI/NA,cam
-84.6860,8.7720,295.0342,RI/NA,cam
-84.5525,8.7045,296.0724,RI/NA,cam
-84.4190,8.6370,297.1105,RI/NA,cam
-84.2885,8.5555,299.7020,RI/NA,cam
-84.1580,8.4740,302.2936,RI/NA,cam
-84.0770,8.3955,308.3664,RI/NA,cam
-83.9960,8.3169,314.4392,RI/NA,cam
-83.9170,8.2494,312.6189,RI/NA,cam
-83.8380,8.1820,310.7986,RI/NA,cam
-83.7215,8.1130,305.8531,RI/NA,cam
-83.6050,8.0440,300.9076,RI/NA,cam
-83.4825,7.9860,298.2385,RI/NA,cam
-83.3600,7.9280,295.5694,RI/NA,cam
-83.2330,7.8490,302.1373,RI/NA,cam
-83.1535,7.7205,315.3180,RI/NA,cam
-83.0740,7.5920,328.4988,RI/NA,cam
-82.9745,7.4790,328.4988,RI/NA,cam
-82.8750,7.3660,328.4988,RI/NA,cam
18.9215,37.4485,349.7734,NB/EU,hel
18.9434,37.3520,349.7734,NB/EU,hel
18.9654,37.2555,349.7734,NB/EU,hel
18.9873,37.1591,349.7734,NB/EU,hel
19.0093,37.0626,349.7734,NB/EU,hel
19.0312,36.9661,349.7734,NB/EU,hel
19.0532,36.8696,349.7734,NB/EU,hel
19.0751,36.7731,349.7734,NB/EU,hel
19.0970,36.6766,349.7734,NB/EU,hel
19.1292,36.5509,349.6028,NB/EU,hel
19.1613,36.4252,349.4321,NB/EU,hel
19.1935,36.2994,349.2614,NB/EU,hel
19.2257,36.1737,349.0907,NB/EU,hel
19.2578,36.0480,348.9201,NB/EU,hel
19.2900,35.9222,348.7494,NB/EU,hel
19.3222,35.7965,348.5788,NB/EU,hel
19.3543,35.6708,348.4081,NB/EU,hel
19.4581,35.5640,345.0793,NB/EU,hel
19.5619,35.4573,341.7505,NB/EU,hel
19.6657,35.3505,338.4217,NB/EU,hel
19.7695,35.2438,335.0929,NB/EU,hel
19.8733,35.1371,331.7641,NB/EU,hel
19.9771,35.0303,328.4353,NB/EU,hel
20.0809,34.9236,325.1065,NB/EU,hel
20.1847,34.8169,321.7778,NB/EU,hel
20.3499,34.7525,318.5155,NB/EU,hel
20.5151,34.6882,315.2532,NB/EU,hel
20.6803,34.6239,311.9909,NB/EU,hel
20.8455,34.5596,308.7286,NB/EU,hel
21.0107,34.4953,305.4662,NB/EU,hel
21.1759,34.4310,302.2039,NB/EU,hel
21.3411,34.3666,298.9416,NB/EU,hel
21.5063,34.3023,295.6793,NB/EU,hel
21.6715,34.2673,294.3152,NB/EU,hel
21.8367,34.2322,292.9511,NB/EU,hel
22.0019,34.1971,291.5870,NB/EU,hel
22.1671,34.1620,290.2228,NB/EU,hel
22.3323,34.1269,288.8587,NB/EU,hel
22.4976,34.0918,287.4946,NB/EU,hel
22.6628,34.0567,286.1304,NB/EU,hel
22.8280,34.0216,284.7663,NB/EU,hel
22.9505,33.9938,284.8671,NB/EU,hel
