lon,lat,az,bound,slab,depth
278.0885,-6.166,353.8578,NZ/SA,sam,5.781
278.131,-6.329,351.0591,NZ/SA,sam,5.664
278.1735,-6.492,348.2604,NZ/SA,sam,5.918
278.216,-6.655,345.4616,NZ/SA,sam,5.607
278.2747,-6.8178,344.1645,NZ/SA,sam,5.806
278.3335,-6.9805,342.8674,NZ/SA,sam,5.563
278.3922,-7.1433,341.5703,NZ/SA,sam,5.684
278.451,-7.306,340.2732,NZ/SA,sam,5.8
278.4945,-7.4765,341.6542,NZ/SA,sam,6.123
278.538,-7.647,343.0353,NZ/SA,sam,5.949
278.5815,-7.8175,344.4164,NZ/SA,sam,5.522
278.625,-7.988,345.7975,NZ/SA,sam,5.363
278.66679999999997,-8.0726,344.3174,NZ/SA,sam,5.777
278.7085,-8.1572,342.8372,NZ/SA,sam,5.651
278.7502,-8.2418,341.357,NZ/SA,sam,5.695
278.79200000000003,-8.3265,339.8768,NZ/SA,sam,5.847
278.8338,-8.4111,338.3967,NZ/SA,sam,6.0
278.8755,-8.4957,336.9165,NZ/SA,sam,5.72
278.9172,-8.5803,335.4364,NZ/SA,sam,6.126
278.959,-8.665,333.9562,NZ/SA,sam,5.893
279.00149999999996,-8.7612,334.2598,NZ/SA,sam,6.255
279.044,-8.8573,334.5634,NZ/SA,sam,6.255
279.0865,-8.9534,334.8671,NZ/SA,sam,6.271
279.129,-9.0495,335.1707,NZ/SA,sam,6.042
279.1715,-9.1456,335.4744,NZ/SA,sam,6.06
279.214,-9.2417,335.778,NZ/SA,sam,6.172
279.2565,-9.3378,336.0816,NZ/SA,sam,6.33
279.299,-9.434,336.3853,NZ/SA,sam,6.021
279.3822,-9.5557,333.7864,NZ/SA,sam,5.768
279.4655,-9.6775,331.1876,NZ/SA,sam,5.891
279.5488,-9.7993,328.5888,NZ/SA,sam,5.986
279.632,-9.921,325.99,NZ/SA,sam,5.97
279.6784,-10.0009,326.5195,NZ/SA,sam,5.688
279.7248,-10.0808,327.049,NZ/SA,sam,5.785
279.7712,-10.1607,327.5785,NZ/SA,sam,6.115
279.8175,-10.2405,328.108,NZ/SA,sam,5.811
279.86379999999997,-10.3204,328.6375,NZ/SA,sam,6.111
279.91020000000003,-10.4002,329.167,NZ/SA,sam,6.102
279.9566,-10.4801,329.6965,NZ/SA,sam,6.11
280.003,-10.56,330.2259,NZ/SA,sam,5.997
280.05039999999997,-10.6514,330.5707,NZ/SA,sam,5.549
280.09770000000003,-10.7428,330.9155,NZ/SA,sam,6.104
280.1451,-10.8342,331.2603,NZ/SA,sam,5.89
280.1925,-10.9255,331.6051,NZ/SA,sam,6.076
280.23990000000003,-11.0168,331.9498,NZ/SA,sam,5.961
280.2873,-11.1082,332.2946,NZ/SA,sam,5.961
280.3347,-11.1996,332.6394,NZ/SA,sam,5.795
280.382,-11.291,332.9842,NZ/SA,sam,5.92
280.4409,-11.3659,331.6545,NZ/SA,sam,5.92
280.4998,-11.4408,330.3248,NZ/SA,sam,5.8
280.5587,-11.5157,328.9951,NZ/SA,sam,5.8
280.6175,-11.5905,327.6654,NZ/SA,sam,5.776
280.6764,-11.6654,326.3357,NZ/SA,sam,5.925
280.7353,-11.7402,325.006,NZ/SA,sam,5.633
280.7942,-11.8151,323.6763,NZ/SA,sam,5.861
280.853,-11.89,322.3466,NZ/SA,sam,5.842
280.9133,-11.9839,323.0351,NZ/SA,sam,6.07
280.9735,-12.0777,323.7235,NZ/SA,sam,5.775
281.0337,-12.1716,324.4119,NZ/SA,sam,5.962
281.094,-12.2655,325.1003,NZ/SA,sam,5.641
281.1542,-12.3594,325.7887,NZ/SA,sam,5.871
281.2145,-12.4533,326.4771,NZ/SA,sam,5.871
281.2747,-12.5472,327.1655,NZ/SA,sam,5.675
281.335,-12.641,327.854,NZ/SA,sam,5.774
281.3995,-12.7342,327.3841,NZ/SA,sam,5.675
281.464,-12.8275,326.9141,NZ/SA,sam,5.59
281.5285,-12.9207,326.4442,NZ/SA,sam,5.71
281.593,-13.014,325.9742,NZ/SA,sam,5.569
281.6577,-13.1073,325.9584,NZ/SA,sam,5.361
281.72249999999997,-13.2005,325.9427,NZ/SA,sam,5.72
281.7873,-13.2937,325.927,NZ/SA,sam,5.225
281.852,-13.387,325.9113,NZ/SA,sam,5.37
281.9156,-13.4529,324.7668,NZ/SA,sam,5.45
281.97929999999997,-13.5188,323.6222,NZ/SA,sam,5.45
282.04290000000003,-13.5846,322.4776,NZ/SA,sam,5.451
282.1065,-13.6505,321.333,NZ/SA,sam,5.53
282.1702,-13.7163,320.1884,NZ/SA,sam,5.577
282.2338,-13.7822,319.0439,NZ/SA,sam,5.585
282.2974,-13.8481,317.8993,NZ/SA,sam,5.585
282.361,-13.914,316.7547,NZ/SA,sam,5.511
282.4253,-13.9832,316.8997,NZ/SA,sam,5.47
282.4895,-14.0523,317.0446,NZ/SA,sam,5.647
282.5538,-14.1214,317.1895,NZ/SA,sam,5.456
282.618,-14.1905,317.3345,NZ/SA,sam,5.456
282.68219999999997,-14.2596,317.4794,NZ/SA,sam,5.515
282.74649999999997,-14.3287,317.6244,NZ/SA,sam,5.718
282.8107,-14.3979,317.7694,NZ/SA,sam,5.397
282.875,-14.467,317.9143,NZ/SA,sam,5.441
282.96500000000003,-14.561,317.7221,NZ/SA,sam,5.308
283.055,-14.655,317.5299,NZ/SA,sam,5.049
283.145,-14.749,317.3376,NZ/SA,sam,4.938
283.235,-14.843,317.1454,NZ/SA,sam,4.864
283.32550000000003,-14.937,317.1179,NZ/SA,sam,4.732
283.416,-15.031,317.0904,NZ/SA,sam,4.722
283.5065,-15.125,317.0629,NZ/SA,sam,4.713
283.597,-15.219,317.0354,NZ/SA,sam,4.762
283.7188,-15.3483,317.2018,NZ/SA,sam,4.967
283.8405,-15.4775,317.3683,NZ/SA,sam,5.323
283.9623,-15.6067,317.5347,NZ/SA,sam,5.01
284.084,-15.736,317.7012,NZ/SA,sam,4.988
284.084,-15.736,316.1698,NZ/SA,sam,4.988
284.16200000000003,-15.8102,315.9784,NZ/SA,sam,5.244
284.24,-15.8845,315.787,NZ/SA,sam,5.58
284.318,-15.9588,315.5956,NZ/SA,sam,5.753
284.396,-16.033,315.4041,NZ/SA,sam,5.677
284.474,-16.1073,315.2127,NZ/SA,sam,5.677
284.552,-16.1815,315.0213,NZ/SA,sam,5.673
284.63,-16.2557,314.8298,NZ/SA,sam,5.796
284.70799999999997,-16.33,314.6384,NZ/SA,sam,5.817
284.7934,-16.3916,313.6694,NZ/SA,sam,5.791
284.8787,-16.4532,312.7003,NZ/SA,sam,6.04
284.96410000000003,-16.5148,311.7313,NZ/SA,sam,6.04
285.04949999999997,-16.5765,310.7623,NZ/SA,sam,6.082
285.1349,-16.6381,309.7933,NZ/SA,sam,6.178
285.2202,-16.6998,308.8243,NZ/SA,sam,6.353
285.3056,-16.7614,307.8552,NZ/SA,sam,6.353
285.391,-16.823,306.8862,NZ/SA,sam,6.401
285.4735,-16.8919,307.4052,NZ/SA,sam,5.963
285.556,-16.9608,307.9242,NZ/SA,sam,6.14
285.6385,-17.0297,308.4432,NZ/SA,sam,6.703
285.721,-17.0985,308.9622,NZ/SA,sam,6.703
285.8035,-17.1673,309.4812,NZ/SA,sam,6.1
285.88599999999997,-17.2362,310.0002,NZ/SA,sam,6.147
285.9685,-17.3051,310.5192,NZ/SA,sam,6.374
286.051,-17.374,311.0382,NZ/SA,sam,6.011
286.1883,-17.4672,309.6266,NZ/SA,sam,5.878
286.32550000000003,-17.5605,308.215,NZ/SA,sam,6.489
286.4627,-17.6538,306.8034,NZ/SA,sam,5.957
286.6,-17.747,305.3917,NZ/SA,sam,6.179
286.6829,-17.8107,305.8257,NZ/SA,sam,5.807
286.7657,-17.8745,306.2597,NZ/SA,sam,5.869
286.84860000000003,-17.9383,306.6938,NZ/SA,sam,5.942
286.9315,-18.002,307.1278,NZ/SA,sam,6.605
287.0144,-18.0658,307.5618,NZ/SA,sam,6.386
287.0973,-18.1295,307.9959,NZ/SA,sam,6.245
287.1801,-18.1932,308.4299,NZ/SA,sam,6.218
287.26300000000003,-18.257,308.8639,NZ/SA,sam,6.685
287.3808,-18.3732,310.6669,NZ/SA,sam,6.295
287.49850000000004,-18.4895,312.4698,NZ/SA,sam,6.225
287.6163,-18.6058,314.2727,NZ/SA,sam,6.4
287.734,-18.722,316.0757,NZ/SA,sam,6.774
287.799,-18.794,316.4954,NZ/SA,sam,6.232
287.86400000000003,-18.866,316.915,NZ/SA,sam,6.203
287.929,-18.938,317.3347,NZ/SA,sam,6.339
287.994,-19.01,317.7543,NZ/SA,sam,6.545
288.05899999999997,-19.082,318.174,NZ/SA,sam,6.545
288.124,-19.154,318.5937,NZ/SA,sam,6.61
288.18899999999996,-19.226,319.0134,NZ/SA,sam,6.554
288.254,-19.298,319.433,NZ/SA,sam,7.13
288.31870000000004,-19.4262,323.2031,NZ/SA,sam,6.76
288.3835,-19.5545,326.9732,NZ/SA,sam,6.94
288.4483,-19.6827,330.7433,NZ/SA,sam,7.051
288.51300000000003,-19.811,334.5134,NZ/SA,sam,6.66
288.5443,-19.9205,337.1273,NZ/SA,sam,6.941
288.57550000000003,-20.03,339.7413,NZ/SA,sam,6.789
288.6068,-20.1395,342.3552,NZ/SA,sam,7.14
288.63800000000003,-20.249,344.9691,NZ/SA,sam,7.185
288.6478,-20.3762,347.6988,NZ/SA,sam,6.123
288.6575,-20.5035,350.4286,NZ/SA,sam,5.785
288.6672,-20.6307,353.1584,NZ/SA,sam,6.471
288.677,-20.758,355.8881,NZ/SA,sam,6.105
288.6955,-20.884,354.9617,NZ/SA,sam,6.443
288.714,-21.01,354.0353,NZ/SA,sam,6.794
288.7325,-21.136,353.1088,NZ/SA,sam,6.353
288.751,-21.262,352.1824,NZ/SA,sam,6.636
288.7365,-21.4378,355.236,NZ/SA,sam,6.161
288.722,-21.6135,358.2896,NZ/SA,sam,6.351
288.7075,-21.7892,1.3432,NZ/SA,sam,6.841
288.693,-21.965,4.3968,NZ/SA,sam,6.269
288.6878,-22.0641,4.1903,NZ/SA,sam,6.703
288.6827,-22.1632,3.9839,NZ/SA,sam,6.948
288.6776,-22.2623,3.7775,NZ/SA,sam,7.436
288.6725,-22.3615,3.5711,NZ/SA,sam,7.613
288.6674,-22.4607,3.3646,NZ/SA,sam,7.439
288.6623,-22.5598,3.1582,NZ/SA,sam,6.445
288.6572,-22.6589,2.9518,NZ/SA,sam,6.574
288.652,-22.758,2.7453,NZ/SA,sam,6.584
288.6467,-22.8536,2.7644,NZ/SA,sam,6.324
288.6415,-22.9492,2.7835,NZ/SA,sam,6.96
288.63620000000003,-23.0449,2.8026,NZ/SA,sam,6.854
288.631,-23.1405,2.8218,NZ/SA,sam,7.295
288.6258,-23.2361,2.841,NZ/SA,sam,7.727
288.6205,-23.3317,2.8601,NZ/SA,sam,7.585
288.6153,-23.4274,2.8792,NZ/SA,sam,7.372
288.61,-23.523,2.8984,NZ/SA,sam,7.292
288.6005,-23.6155,3.2086,NZ/SA,sam,7.269
288.591,-23.708,3.5188,NZ/SA,sam,7.421
288.5815,-23.8005,3.829,NZ/SA,sam,7.532
288.572,-23.893,4.1393,NZ/SA,sam,6.504
288.5625,-23.9855,4.4495,NZ/SA,sam,7.119
288.553,-24.078,4.7597,NZ/SA,sam,7.438
288.5435,-24.1705,5.0699,NZ/SA,sam,7.504
288.534,-24.263,5.3801,NZ/SA,sam,7.117
288.5267,-24.3668,5.1633,NZ/SA,sam,7.181
288.5195,-24.4705,4.9464,NZ/SA,sam,7.242
288.5122,-24.5742,4.7296,NZ/SA,sam,7.383
288.505,-24.678,4.5127,NZ/SA,sam,7.019
288.4977,-24.7818,4.2958,NZ/SA,sam,6.62
288.4905,-24.8855,4.079,NZ/SA,sam,6.224
288.4832,-24.9892,3.8622,NZ/SA,sam,6.116
288.476,-25.093,3.6453,NZ/SA,sam,6.122
288.46299999999997,-25.1863,4.0879,NZ/SA,sam,6.432
288.45,-25.2797,4.5306,NZ/SA,sam,6.49
288.437,-25.3731,4.9732,NZ/SA,sam,6.593
288.424,-25.4665,5.4158,NZ/SA,sam,7.363
288.411,-25.5598,5.8585,NZ/SA,sam,7.363
288.398,-25.6532,6.3011,NZ/SA,sam,6.025
288.385,-25.7466,6.7437,NZ/SA,sam,5.811
288.372,-25.84,7.1864,NZ/SA,sam,6.021
288.35630000000003,-25.9415,7.2742,NZ/SA,sam,6.498
288.34069999999997,-26.043,7.362,NZ/SA,sam,6.138
288.3251,-26.1445,7.4498,NZ/SA,sam,6.138
288.3095,-26.246,7.5376,NZ/SA,sam,6.157
288.29380000000003,-26.3475,7.6254,NZ/SA,sam,5.86
288.27819999999997,-26.449,7.7132,NZ/SA,sam,6.393
288.2626,-26.5505,7.801,NZ/SA,sam,6.137
288.247,-26.652,7.8888,NZ/SA,sam,6.137
288.2235,-26.801,7.9226,NZ/SA,sam,6.034
288.2,-26.95,7.9565,NZ/SA,sam,6.349
288.17650000000003,-27.099,7.9904,NZ/SA,sam,6.465
288.153,-27.248,8.0243,NZ/SA,sam,6.033
288.1252,-27.3747,8.7721,NZ/SA,sam,6.245
288.09749999999997,-27.5015,9.5199,NZ/SA,sam,6.326
288.0697,-27.6283,10.2677,NZ/SA,sam,6.127
288.04200000000003,-27.755,11.0154,NZ/SA,sam,6.386
287.98900000000003,-27.8858,13.1965,NZ/SA,sam,6.466
287.93600000000004,-28.0165,15.3775,NZ/SA,sam,5.976
287.883,-28.1472,17.5585,NZ/SA,sam,5.943
287.83,-28.278,19.7395,NZ/SA,sam,6.02
287.7643,-28.4337,19.9051,NZ/SA,sam,5.9
287.69849999999997,-28.5895,20.0707,NZ/SA,sam,5.813
287.6327,-28.7452,20.2362,NZ/SA,sam,5.516
287.567,-28.901,20.4018,NZ/SA,sam,5.393
287.5365,-29.0598,17.6885,NZ/SA,sam,5.559
287.506,-29.2185,14.9753,NZ/SA,sam,5.832
287.4755,-29.3773,12.2621,NZ/SA,sam,5.406
287.445,-29.536,9.5488,NZ/SA,sam,5.262
287.4338,-29.6995,8.0181,NZ/SA,sam,5.651
287.4225,-29.863,6.4873,NZ/SA,sam,5.498
287.4112,-30.0265,4.9566,NZ/SA,sam,5.39
287.4,-30.19,3.4259,NZ/SA,sam,5.647
287.3978,-30.2869,3.1414,NZ/SA,sam,5.681
287.39549999999997,-30.3837,2.8569,NZ/SA,sam,5.49
287.3932,-30.4806,2.5725,NZ/SA,sam,5.624
287.391,-30.5775,2.288,NZ/SA,sam,5.837
287.3888,-30.6744,2.0035,NZ/SA,sam,5.871
287.3865,-30.7713,1.719,NZ/SA,sam,5.72
287.3843,-30.8681,1.4345,NZ/SA,sam,5.675
287.382,-30.965,1.15,NZ/SA,sam,5.917
287.367,-31.1065,2.1611,NZ/SA,sam,6.071
287.352,-31.248,3.1722,NZ/SA,sam,5.856
287.337,-31.3895,4.1834,NZ/SA,sam,5.645
287.322,-31.531,5.1945,NZ/SA,sam,5.754
287.3115,-31.6295,5.1942,NZ/SA,sam,5.651
287.301,-31.728,5.1939,NZ/SA,sam,5.852
287.2905,-31.8265,5.1936,NZ/SA,sam,5.594
287.28,-31.925,5.1933,NZ/SA,sam,5.587
287.2695,-32.0235,5.193,NZ/SA,sam,5.577
287.259,-32.122,5.1927,NZ/SA,sam,5.673
287.24850000000004,-32.2205,5.1924,NZ/SA,sam,5.684
287.238,-32.319,5.192,NZ/SA,sam,5.651
287.20619999999997,-32.4248,7.4538,NZ/SA,sam,5.465
287.17449999999997,-32.5305,9.7155,NZ/SA,sam,5.615
287.14279999999997,-32.6363,11.9773,NZ/SA,sam,5.213
287.111,-32.742,14.239,NZ/SA,sam,5.497
287.118,-32.8962,10.1327,NZ/SA,sam,5.475
287.125,-33.0505,6.0265,NZ/SA,sam,5.61
287.132,-33.2048,1.9203,NZ/SA,sam,5.812
287.139,-33.359,357.814,NZ/SA,sam,5.607
287.11969999999997,-33.4785,0.2765,NZ/SA,sam,5.648
287.1005,-33.598,2.7389,NZ/SA,sam,5.652
287.08119999999997,-33.7175,5.2013,NZ/SA,sam,5.67
287.062,-33.837,7.6638,NZ/SA,sam,5.626
286.985,-33.9502,13.117,NZ/SA,sam,5.629
286.908,-34.0635,18.5702,NZ/SA,sam,5.626
286.831,-34.1767,24.0235,NZ/SA,sam,5.451
286.754,-34.29,29.4767,NZ/SA,sam,5.408
286.6467,-34.4395,29.7794,NZ/SA,sam,5.589
286.5395,-34.589,30.0822,NZ/SA,sam,5.605
286.4323,-34.7385,30.385,NZ/SA,sam,5.401
286.325,-34.888,30.6877,NZ/SA,sam,5.43
286.2695,-35.0605,26.7129,NZ/SA,sam,5.484
286.214,-35.233,22.7382,NZ/SA,sam,5.472
286.1585,-35.4055,18.7634,NZ/SA,sam,5.464
286.103,-35.578,14.7886,NZ/SA,sam,5.488
286.0118,-35.7248,17.8037,NZ/SA,sam,5.468
285.9205,-35.8715,20.8188,NZ/SA,sam,5.497
285.8293,-36.0182,23.834,NZ/SA,sam,5.443
285.738,-36.165,26.8491,NZ/SA,sam,5.384
285.693,-36.305,23.7745,NZ/SA,sam,5.388
285.648,-36.445,20.7,NZ/SA,sam,5.35
285.603,-36.585,17.6254,NZ/SA,sam,5.248
285.558,-36.725,14.5508,NZ/SA,sam,5.073
285.5387,-36.8298,13.7795,NZ/SA,sam,5.153
285.5195,-36.9345,13.0082,NZ/SA,sam,5.215
285.5002,-37.0392,12.2369,NZ/SA,sam,5.238
285.481,-37.144,11.4656,NZ/SA,sam,5.303
285.4617,-37.2488,10.6943,NZ/SA,sam,5.28
285.4425,-37.3535,9.923,NZ/SA,sam,5.259
285.4232,-37.4582,9.1517,NZ/SA,sam,5.256
285.404,-37.563,8.3804,NZ/SA,sam,5.292
285.3893,-37.7067,7.4478,NZ/SA,sam,5.253
285.3745,-37.8505,6.5152,NZ/SA,sam,5.226
285.3597,-37.9942,5.5826,NZ/SA,sam,5.218
285.345,-38.138,4.65,NZ/SA,sam,5.201
285.29970000000003,-38.239,8.3419,NZ/SA,sam,5.153
285.2545,-38.34,12.0339,NZ/SA,sam,5.123
285.2092,-38.441,15.7258,NZ/SA,sam,5.082
285.164,-38.542,19.4177,NZ/SA,sam,5.066
285.126,-38.6735,17.748,NZ/SA,sam,5.101
285.08799999999997,-38.805,16.0782,NZ/SA,sam,4.888
285.05,-38.9365,14.4084,NZ/SA,sam,4.928
285.012,-39.068,12.7386,NZ/SA,sam,4.946
284.97180000000003,-39.192,13.0911,NZ/SA,sam,4.997
284.9315,-39.316,13.4436,NZ/SA,sam,4.948
284.8912,-39.44,13.7961,NZ/SA,sam,4.859
284.851,-39.564,14.1485,NZ/SA,sam,4.942
284.8615,-39.6885,5.214,NZ/SA,sam,4.971
284.872,-39.813,356.2794,NZ/SA,sam,4.827
284.85519999999997,-39.9495,358.5558,NZ/SA,sam,4.891
284.8385,-40.086,0.8323,NZ/SA,sam,4.703
284.8218,-40.2225,3.1087,NZ/SA,sam,4.828
284.805,-40.359,5.3851,NZ/SA,sam,4.832
284.8065,-40.485,3.909,NZ/SA,sam,4.673
284.808,-40.611,2.4328,NZ/SA,sam,4.634
284.8095,-40.737,0.9566,NZ/SA,sam,4.591
284.81100000000004,-40.863,359.4805,NZ/SA,sam,4.559
284.76030000000003,-40.989,3.8471,NZ/SA,sam,4.401
284.7095,-41.115,8.2137,NZ/SA,sam,4.303
284.6587,-41.241,12.5802,NZ/SA,sam,4.425
284.608,-41.367,16.9468,NZ/SA,sam,4.427
284.6068,-41.4817,12.8274,NZ/SA,sam,4.428
284.6055,-41.5965,8.7079,NZ/SA,sam,4.443
284.60429999999997,-41.7112,4.5884,NZ/SA,sam,4.427
284.603,-41.826,0.4689,NZ/SA,sam,4.432
284.6017,-41.9408,0.4679,NZ/SA,sam,4.425
284.6005,-42.0555,0.4669,NZ/SA,sam,4.435
284.5992,-42.1702,0.4659,NZ/SA,sam,4.342
284.598,-42.285,0.4648,NZ/SA,sam,4.336
284.55899999999997,-42.4567,2.7331,NZ/SA,sam,4.348
284.52,-42.6285,5.0013,NZ/SA,sam,4.245
284.481,-42.8003,7.2695,NZ/SA,sam,4.294
284.442,-42.972,9.5377,NZ/SA,sam,4.295
284.4235,-43.141,8.2983,NZ/SA,sam,4.226
284.405,-43.31,7.0589,NZ/SA,sam,4.335
284.3865,-43.479,5.8194,NZ/SA,sam,4.182
284.368,-43.648,4.58,NZ/SA,sam,4.013
284.33050000000003,-43.7488,7.2042,NZ/SA,sam,4.14
284.293,-43.8495,9.8284,NZ/SA,sam,4.084
284.2555,-43.9502,12.4525,NZ/SA,sam,4.089
284.218,-44.051,15.0767,NZ/SA,sam,4.047
284.2131,-44.1508,13.4436,NZ/SA,sam,4.026
284.20820000000003,-44.2505,11.8105,NZ/SA,sam,3.916
284.2034,-44.3503,10.1774,NZ/SA,sam,3.851
284.19849999999997,-44.45,8.5443,NZ/SA,sam,3.874
284.1936,-44.5498,6.9112,NZ/SA,sam,3.855
284.1887,-44.6495,5.2781,NZ/SA,sam,3.832
284.1839,-44.7493,3.645,NZ/SA,sam,3.75
284.179,-44.849,2.0119,NZ/SA,sam,3.056
284.1559,-44.9502,2.0119,NZ/SA,sam,3.733
284.1328,-45.0515,2.0119,NZ/SA,sam,3.204
284.1097,-45.1527,2.0119,NZ/SA,sam,3.391
284.0865,-45.254,2.0119,NZ/SA,sam,3.369
284.0634,-45.3552,2.0119,NZ/SA,sam,3.823
284.0403,-45.4565,2.0119,NZ/SA,sam,3.768
284.0172,-45.5577,2.0119,NZ/SA,sam,3.719
283.994,-45.659,2.0119,NZ/SA,sam,3.605
333.929,-60.391,229.5711,SA/SC,sco,4.612
334.1795,-60.2865,229.5711,SA/SC,sco,4.413
334.43,-60.182,229.5711,SA/SC,sco,4.552
334.6805,-60.0775,229.5711,SA/SC,sco,4.38
334.931,-59.973,229.5711,SA/SC,sco,5.134
335.0843,-59.8263,224.0618,SA/SC,sco,5.524
335.2375,-59.6795,218.5525,SA/SC,sco,5.071
335.3908,-59.5328,213.0432,SA/SC,sco,5.911
335.544,-59.386,207.5339,SA/SC,sco,6.58
335.6602,-59.2698,207.3871,SA/SC,sco,7.076
335.7765,-59.1535,207.2403,SA/SC,sco,7.36
335.8927,-59.0373,207.0934,SA/SC,sco,7.569
336.009,-58.921,206.9466,SA/SC,sco,8.886
336.0305,-58.8302,204.4497,SA/SC,sco,8.926
336.052,-58.7395,201.9529,SA/SC,sco,8.707
336.0735,-58.6487,199.456,SA/SC,sco,8.478
336.095,-58.558,196.9591,SA/SC,sco,8.697
336.1165,-58.4672,194.4622,SA/SC,sco,9.156
336.138,-58.3765,191.9654,SA/SC,sco,9.012
336.1595,-58.2858,189.4685,SA/SC,sco,9.366
336.181,-58.195,186.9717,SA/SC,sco,8.635
336.1422,-58.0987,184.5988,SA/SC,sco,9.026
336.1033,-58.0025,182.2259,SA/SC,sco,8.762
336.0644,-57.9062,179.853,SA/SC,sco,8.562
336.0255,-57.81,177.4801,SA/SC,sco,8.615
335.9866,-57.7138,175.1072,SA/SC,sco,8.614
335.9477,-57.6175,172.7343,SA/SC,sco,8.578
335.9089,-57.5212,170.3614,SA/SC,sco,9.507
335.87,-57.425,167.9885,SA/SC,sco,9.296
335.8185,-57.2995,167.7659,SA/SC,sco,9.097
335.767,-57.174,167.5432,SA/SC,sco,8.317
335.6512,-57.064,163.2439,SA/SC,sco,9.646
335.5355,-56.954,158.9445,SA/SC,sco,8.636
335.4198,-56.844,154.6452,SA/SC,sco,8.722
335.304,-56.734,150.3459,SA/SC,sco,8.334
335.1908,-56.6235,150.4348,SA/SC,sco,8.1
335.0775,-56.513,150.5237,SA/SC,sco,7.93
334.9642,-56.4025,150.6126,SA/SC,sco,8.067
334.851,-56.292,150.7015,SA/SC,sco,7.923
334.70799999999997,-56.179,149.2756,SA/SC,sco,8.007
334.565,-56.066,147.8498,SA/SC,sco,7.413
334.422,-55.953,146.4239,SA/SC,sco,7.413
334.279,-55.84,144.998,SA/SC,sco,7.53
334.1058,-55.736,143.0098,SA/SC,sco,7.414
333.9325,-55.632,141.0216,SA/SC,sco,7.754
333.7593,-55.528,139.0334,SA/SC,sco,7.972
333.586,-55.424,137.0452,SA/SC,sco,8.458
333.4408,-55.376,132.8818,SA/SC,sco,7.95
333.2955,-55.328,128.7183,SA/SC,sco,7.65
333.1502,-55.28,124.5549,SA/SC,sco,7.996
333.005,-55.232,120.3914,SA/SC,sco,7.97
332.8528,-55.1977,118.2296,SA/SC,sco,7.952
332.7005,-55.1635,116.0679,SA/SC,sco,7.954
332.5483,-55.1292,113.9061,SA/SC,sco,7.977
332.396,-55.095,111.7444,SA/SC,sco,8.09
332.1352,-55.0725,111.7444,SA/SC,sco,8.061
331.8745,-55.05,111.7444,SA/SC,sco,7.513
331.6138,-55.0275,111.7444,SA/SC,sco,7.326
331.353,-55.005,111.7444,SA/SC,sco,7.507
144.3118,-4.0693,333.0864,AU/PA,sol,1.335
144.3929,-4.2286,333.0864,AU/PA,sol,1.322
144.4739,-4.3878,333.0864,AU/PA,sol,1.32
144.591,-4.524,331.3718,AU/PA,sol,1.1509
144.7082,-4.6602,329.6573,AU/PA,sol,1.1519
144.8254,-4.7965,327.9428,AU/PA,sol,1.1349
144.9425,-4.9327,326.2282,AU/PA,sol,1.1299
145.0596,-5.0689,324.5136,AU/PA,sol,1.0619
145.1767,-5.2051,322.7991,AU/PA,sol,1.0019
145.2939,-5.3413,321.0846,AU/PA,sol,1.0469
145.411,-5.4775,319.37,AU/PA,sol,0.6823
145.5296,-5.592,318.7115,AU/PA,sol,0.5233
145.6481,-5.7065,318.053,AU/PA,sol,0.1388
145.7666,-5.8209,317.3945,AU/PA,sol,0.4148
145.8852,-5.9354,316.7361,AU/PA,sol,0.4888
146.0037,-6.0498,316.0777,AU/PA,sol,0.4198
146.1223,-6.1643,315.4192,AU/PA,sol,0.2228
146.2408,-6.2788,314.7607,AU/PA,sol,0.6248
146.3594,-6.3933,314.1022,AU/PA,sol,0.6868
146.4724,-6.4763,313.1421,AU/PA,sol,2.214
146.5855,-6.5593,312.182,AU/PA,sol,0.901
146.6986,-6.6423,311.2219,AU/PA,sol,0.858
146.8116,-6.7253,310.2617,AU/PA,sol,-0.193
146.9246,-6.8083,309.3016,AU/PA,sol,0.952
147.0377,-6.8913,308.3414,AU/PA,sol,0.46
147.1508,-6.9743,307.3813,AU/PA,sol,1.405
147.2638,-7.0573,306.4211,AU/PA,sol,2.07
147.4226,-7.124,303.0462,AU/PA,sol,1.93
147.5813,-7.1907,299.6714,AU/PA,sol,2.353
147.7401,-7.2575,296.2966,AU/PA,sol,3.397
147.8989,-7.3242,292.9217,AU/PA,sol,3.936
148.0643,-7.3452,289.0025,AU/PA,sol,4.2
148.2298,-7.3662,285.0833,AU/PA,sol,4.783
148.3953,-7.3872,281.164,AU/PA,sol,4.266
148.5608,-7.4082,277.2448,AU/PA,sol,5.682
148.587,-7.395,243.123,AU/PA,sol,5.682
148.6779,-7.3496,243.1374,AU/PA,sol,6.298
148.7688,-7.3042,243.1518,AU/PA,sol,6.431
148.8596,-7.2588,243.1662,AU/PA,sol,6.549
148.9505,-7.2135,243.1807,AU/PA,sol,6.549
149.0414,-7.1681,243.1952,AU/PA,sol,6.745
149.1322,-7.1227,243.2096,AU/PA,sol,6.785
149.2231,-7.0774,243.224,AU/PA,sol,6.864
149.314,-7.032,243.2385,AU/PA,sol,6.887
149.4505,-7.0088,247.4863,AU/PA,sol,6.917
149.587,-6.9855,251.7341,AU/PA,sol,6.939
149.7235,-6.9623,255.9819,AU/PA,sol,6.981
149.86,-6.939,260.2297,AU/PA,sol,6.999
150.003,-6.91,259.3333,AU/PA,sol,6.79
